solver,method,rep,n_rows,n_cols,margin,noise,tau_true,tau_raw,tau_projected,tau_error_raw,tau_error_projected,tau_shift,baseline_rmse_raw,baseline_rmse_projected,pattern,outcome_mode,baseline_projection,baseline_min_raw,baseline_min_projected,negative_fraction_raw,clipped_fraction,clipped_mass,max_clipped_magnitude
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.21211363555906998,0.21211363555906998,0.012113635559069968,0.012113635559069968,0.0,0.26352401273806,0.26352401273806,sparse,dense,clip_nonnegative,1.540920879885742,1.540920879885742,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.08388224159827334,0.08388224159827334,-0.11611775840172667,-0.11611775840172667,0.0,0.18665908924961566,0.18665908924961566,sparse,dense,clip_nonnegative,1.3591412874471924,1.3591412874471924,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.15264886088161325,0.14994682257623765,-0.04735113911838676,-0.05005317742376236,-0.0027020383053756036,0.21791151150746396,0.21648944137222503,sparse,intermittent,clip_nonnegative,-0.23279553227696154,0.0,0.08333333333333333,0.08333333333333333,0.7440643549549442,0.23279553227696154
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.1355819580428963,0.1158364369751989,-0.06441804195710371,-0.08416356302480112,-0.019745521067697405,0.20198151266944941,0.19398919247063126,sparse,intermittent,clip_nonnegative,-0.29395354549003666,0.0,0.11805555555555555,0.11805555555555555,1.6654363636433136,0.29395354549003666
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.4174808771956901,0.4174808771956901,0.2174808771956901,0.2174808771956901,0.0,0.762189009965824,0.762189009965824,row,dense,clip_nonnegative,2.9175561717162974,2.9175561717162974,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.03879140698081748,0.03879140698081748,-0.16120859301918253,-0.16120859301918253,0.0,0.2500149948869431,0.2500149948869431,row,dense,clip_nonnegative,1.3772962442857648,1.3772962442857648,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.1489633913540483,0.132235729176531,-0.05103660864595172,-0.067764270823469,-0.016727662177517283,0.4201977212193594,0.41680548323832883,row,intermittent,clip_nonnegative,-0.3092457558874622,0.0,0.08333333333333333,0.08333333333333333,1.7143620528089736,0.3092457558874622
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.6785475277506126,0.6499503829103938,0.47854752775061254,0.44995038291039374,-0.028597144840218802,0.8520093577200606,0.8491591653423155,row,intermittent,clip_nonnegative,-0.3897588379311135,0.0,0.1111111111111111,0.1111111111111111,2.609825674133,0.3897588379311135
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.27383374684474987,0.27383374684474987,0.07383374684474986,0.07383374684474986,0.0,0.38573279772227764,0.38573279772227764,staggered,dense,clip_nonnegative,1.434959873780734,1.434959873780734,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.17830552622050827,0.17830552622050827,-0.02169447377949174,-0.02169447377949174,0.0,0.48242263098829996,0.48242263098829996,staggered,dense,clip_nonnegative,1.3620396505694023,1.3620396505694023,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.05,0.2,0.34679148423316486,0.3465193474377658,0.14679148423316485,0.1465193474377658,-0.00027213679539905833,0.5875037008195058,0.5859811515509817,staggered,intermittent,clip_nonnegative,-0.3362414678377672,0.0,0.08333333333333333,0.08333333333333333,1.261864670876804,0.3362414678377672
MCNNM,raw_vs_projected,1,12,12,1.0,0.05,0.2,0.15461954496613675,0.15461954496613675,-0.04538045503386326,-0.04538045503386326,0.0,0.4293214535425383,0.4282454184079042,staggered,intermittent,clip_nonnegative,-0.21721582489329672,0.0,0.05555555555555555,0.05555555555555555,0.8688766454902287,0.21721582489329672
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.043342468637050775,-0.043342468637050775,0.15665753136294924,0.15665753136294924,0.0,0.34947575658503643,0.34947575658503643,block,dense,clip_nonnegative,1.0730575805267268,1.0730575805267268,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.20851902982902415,-0.20851902982902415,-0.008519029829024138,-0.008519029829024138,0.0,0.2740471339273119,0.2740471339273119,block,dense,clip_nonnegative,1.4688920588355074,1.4688920588355074,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.2520612882418038,-0.25952029109567093,-0.05206128824180378,-0.05952029109567092,-0.007459002853867136,0.4156831459863258,0.4135347464207498,block,intermittent,clip_nonnegative,-0.26852410273921645,0.0,0.08333333333333333,0.08333333333333333,1.2332718444541517,0.26852410273921645
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,0.8857285779118782,0.7159872417380028,1.0857285779118782,0.9159872417380028,-0.16974133617387543,0.7342679575849173,0.6593779380677864,block,intermittent,clip_nonnegative,-0.773634026235869,0.0,0.2013888888888889,0.2013888888888889,8.419247416516084,0.773634026235869
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.17005284643106242,-0.17005284643106242,0.029947153568937596,0.029947153568937596,0.0,0.27073951742121344,0.27073951742121344,sparse,dense,clip_nonnegative,1.1066348215557753,1.1066348215557753,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.046827952878833914,-0.046827952878833914,0.1531720471211661,0.1531720471211661,0.0,0.20872377376568374,0.20872377376568374,sparse,dense,clip_nonnegative,1.3890292072545405,1.3890292072545405,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.2432250408123659,-0.2902907861129376,-0.04322504081236589,-0.09029078611293762,-0.047065745300571726,0.2391971326956285,0.23049935393436272,sparse,intermittent,clip_nonnegative,-0.3319262974317875,0.0,0.125,0.125,2.7093693329008794,0.3319262974317875
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.2459012710576447,-0.25912659903295243,-0.04590127105764469,-0.05912659903295242,-0.013225327975307732,0.26848487214537986,0.2642193101147783,sparse,intermittent,clip_nonnegative,-0.39074829116237086,0.0,0.06944444444444445,0.06944444444444445,1.464244584877206,0.39074829116237086
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,0.10690399236504515,0.10690399236504515,0.3069039923650452,0.3069039923650452,0.0,0.5353939568424605,0.5353939568424605,row,dense,clip_nonnegative,1.2835532385754518,1.2835532385754518,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,0.1632063492072112,0.1632063492072112,0.3632063492072112,0.3632063492072112,0.0,0.7741100234410618,0.7741100234410618,row,dense,clip_nonnegative,1.19077233544379,1.19077233544379,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.8886455789101023,-0.8886455789101023,-0.6886455789101023,-0.6886455789101023,0.0,0.5859567565195152,0.5850910486242671,row,intermittent,clip_nonnegative,-0.1813263132230527,0.0,0.0763888888888889,0.0763888888888889,1.1790349696016416,0.1813263132230527
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.6158523890295934,-0.6158523890295934,-0.4158523890295934,-0.4158523890295934,0.0,0.5403661443079462,0.5372432182384252,row,intermittent,clip_nonnegative,-0.24249399370735944,0.0,0.11805555555555555,0.11805555555555555,2.6241811623495135,0.24249399370735944
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.5761172074389641,-0.5761172074389641,-0.3761172074389641,-0.3761172074389641,0.0,0.6181894074726798,0.6181894074726798,staggered,dense,clip_nonnegative,1.6334835647683001,1.6334835647683001,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.19255256036800278,-0.19255256036800278,0.0074474396319972325,0.0074474396319972325,0.0,0.4084085176615252,0.4084085176615252,staggered,dense,clip_nonnegative,0.8256048601906696,0.8256048601906696,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,-0.2,-0.04107409788665999,-0.04710672483513157,0.15892590211334,0.15289327516486845,-0.006032626948471578,0.39185012238166217,0.38817878917298393,staggered,intermittent,clip_nonnegative,-0.3390707650644198,0.0,0.1111111111111111,0.1111111111111111,1.9258680515104156,0.3390707650644198
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,-0.2,-0.27851718883180365,-0.28477020394600255,-0.07851718883180364,-0.08477020394600254,-0.006253015114198901,0.5412197804762696,0.5369505773467179,staggered,intermittent,clip_nonnegative,-0.3284887693504851,0.0,0.1111111111111111,0.1111111111111111,1.7688905366653602,0.3284887693504851
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.048925439919563406,0.048925439919563406,-0.1510745600804366,-0.1510745600804366,0.0,0.305738240402348,0.305738240402348,block,dense,clip_nonnegative,1.67267686987423,1.67267686987423,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,-0.08821374440727708,-0.08821374440727708,-0.2882137444072771,-0.2882137444072771,0.0,0.3349598587758841,0.3349598587758841,block,dense,clip_nonnegative,1.8502052682205923,1.8502052682205923,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.42998361258075324,0.3720935948764731,0.22998361258075323,0.17209359487647308,-0.05789001770428015,0.5215967770730872,0.505770977242604,block,intermittent,clip_nonnegative,-0.3997898518213313,0.0,0.16666666666666666,0.16666666666666666,3.2631608472107105,0.3997898518213313
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,-0.03733105727487987,-0.06088696511656655,-0.23733105727487988,-0.26088696511656656,-0.02355590784168668,0.3993327612773782,0.3928496576397207,block,intermittent,clip_nonnegative,-0.296849769375833,0.0,0.16666666666666666,0.16666666666666666,3.618048099007543,0.296849769375833
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.17805386736570078,0.17805386736570078,-0.02194613263429923,-0.02194613263429923,0.0,0.2441476914481728,0.2441476914481728,sparse,dense,clip_nonnegative,1.7237035094833724,1.7237035094833724,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,0.320481967847406,0.320481967847406,0.120481967847406,0.120481967847406,0.0,0.1850608232428757,0.1850608232428757,sparse,dense,clip_nonnegative,1.2368434099412073,1.2368434099412073,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.332886832639271,0.29960039531277066,0.13288683263927098,0.09960039531277065,-0.03328643732650033,0.38103839621429775,0.37309617145156454,sparse,intermittent,clip_nonnegative,-0.39940380954114024,0.0,0.18055555555555555,0.18055555555555555,3.7198778004916644,0.39940380954114024
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,0.32985365257073035,0.31551187537227743,0.12985365257073034,0.11551187537227742,-0.01434177719845292,0.24078350922918507,0.23302459041969192,sparse,intermittent,clip_nonnegative,-0.3666523846277888,0.0,0.13194444444444445,0.13194444444444445,2.4026929122960348,0.3666523846277888
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.3118064464646426,0.3118064464646426,0.1118064464646426,0.1118064464646426,0.0,0.3881708306172068,0.3881708306172068,row,dense,clip_nonnegative,1.4360476580990242,1.4360476580990242,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,0.34234337367074275,0.34234337367074275,0.14234337367074273,0.14234337367074273,0.0,0.3624265985149797,0.3624265985149797,row,dense,clip_nonnegative,1.2859968884622244,1.2859968884622244,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.10322720602317648,0.10322720602317648,-0.09677279397682353,-0.09677279397682353,0.0,0.564803394635452,0.5632417422298679,row,intermittent,clip_nonnegative,-0.44438414985689284,0.0,0.05555555555555555,0.05555555555555555,0.87643378872178,0.44438414985689284
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,0.361548894027367,0.3513732648398882,0.161548894027367,0.15137326483988817,-0.01017562918747883,0.41140190989861153,0.41009475852281463,row,intermittent,clip_nonnegative,-0.2266938899057236,0.0,0.04861111111111111,0.04861111111111111,0.9476810446345947,0.2266938899057236
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.5495366119696677,0.5495366119696677,0.34953661196966773,0.34953661196966773,0.0,0.7354196567013432,0.7354196567013432,staggered,dense,clip_nonnegative,1.3764502396979719,1.3764502396979719,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,-0.12191625640902792,-0.12191625640902792,-0.32191625640902793,-0.32191625640902793,0.0,0.6722810806928375,0.6722810806928375,staggered,dense,clip_nonnegative,1.1674685120624337,1.1674685120624337,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,12,12,1.0,0.2,0.2,0.23536783985630733,0.2281186856758295,0.035367839856307315,0.02811868567582948,-0.007249154180477835,0.5816129985400494,0.5735076136385728,staggered,intermittent,clip_nonnegative,-0.5451612892572711,0.0,0.125,0.125,3.0159495287710456,0.5451612892572711
MCNNM,raw_vs_projected,1,12,12,1.0,0.2,0.2,0.3174315085935342,0.2917963645758771,0.11743150859353418,0.09179636457587709,-0.025635144017657097,0.44452663766775846,0.43648211407843046,staggered,intermittent,clip_nonnegative,-0.3810635371738111,0.0,0.1736111111111111,0.1736111111111111,4.035135250570322,0.3810635371738111
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.17644122264629034,-0.17644122264629034,0.023558777353709676,0.023558777353709676,0.0,0.20501524272651667,0.20501524272651667,block,dense,clip_nonnegative,0.3785098544575276,0.3785098544575276,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.25039280372215594,-0.25039280372215594,-0.05039280372215593,-0.05039280372215593,0.0,0.22682849223307164,0.22682849223307164,block,dense,clip_nonnegative,0.37509560330579905,0.37509560330579905,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.3524846995977882,-0.36067251652647686,-0.1524846995977882,-0.16067251652647685,-0.00818781692868864,0.4281569886075768,0.424854942345495,block,intermittent,clip_nonnegative,-0.3875903334651106,0.0,0.105,0.105,4.347686824620855,0.3875903334651106
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.13399896887649082,-0.1405454403085964,0.06600103112350919,0.05945455969140362,-0.006546471432105572,0.20056455238088383,0.1971583271776864,block,intermittent,clip_nonnegative,-0.3217897257925335,0.0,0.1175,0.1175,3.727124504568385,0.3217897257925335
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.2035178947387719,-0.2035178947387719,-0.0035178947387718984,-0.0035178947387718984,0.0,0.15832834970609044,0.15832834970609044,sparse,dense,clip_nonnegative,0.3264697178282878,0.3264697178282878,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.22921077287226324,-0.22921077287226324,-0.02921077287226323,-0.02921077287226323,0.0,0.12618314616415272,0.12618314616415272,sparse,dense,clip_nonnegative,0.36224243525883093,0.36224243525883093,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.24003928047919657,-0.2558407862876826,-0.040039280479196554,-0.055840786287682576,-0.01580150580848602,0.17826268567611656,0.17322054463189837,sparse,intermittent,clip_nonnegative,-0.34306956191127363,0.0,0.13,0.13,4.601794539329301,0.34306956191127363
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.2112451782430414,-0.22647219673284055,-0.011245178243041387,-0.02647219673284054,-0.015227018489799155,0.18943356608866585,0.1837658353390394,sparse,intermittent,clip_nonnegative,-0.3632133098613167,0.0,0.13,0.13,5.325902638056554,0.3632133098613167
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.23352137383741778,-0.23352137383741778,-0.03352137383741777,-0.03352137383741777,0.0,0.30307533515614843,0.30307533515614843,row,dense,clip_nonnegative,0.5385664680825641,0.5385664680825641,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.12103705486444988,-0.12103705486444988,0.07896294513555013,0.07896294513555013,0.0,0.25111833508633363,0.25111833508633363,row,dense,clip_nonnegative,0.3735123242669198,0.3735123242669198,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.17328482516798313,-0.20451878492358652,0.02671517483201688,-0.004518784923586511,-0.03123395975560339,0.1976832239317869,0.1838444014506451,row,intermittent,clip_nonnegative,-0.6353722174636205,0.0,0.1425,0.1425,7.147369343089403,0.6353722174636205
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.1968346577502961,-0.2073268744902556,0.003165342249703912,-0.007326874490255597,-0.010492216739959509,0.23757421794833347,0.23318373778030632,row,intermittent,clip_nonnegative,-0.3734645622497589,0.0,0.12,0.12,5.282588156962091,0.3734645622497589
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.33428070724422465,-0.33428070724422465,-0.13428070724422464,-0.13428070724422464,0.0,0.3000727608004724,0.3000727608004724,staggered,dense,clip_nonnegative,0.39583826498529007,0.39583826498529007,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.1704092430965213,-0.1704092430965213,0.029590756903478704,0.029590756903478704,0.0,0.2669559242623715,0.2669559242623715,staggered,dense,clip_nonnegative,0.35924330333426746,0.35924330333426746,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,-0.2,-0.09616937227044241,-0.11218395465790044,0.1038306277295576,0.08781604534209957,-0.016014582387458037,0.42518911885367316,0.42275743138893473,staggered,intermittent,clip_nonnegative,-0.3582314159563722,0.0,0.11,0.11,4.24163172949231,0.3582314159563722
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,-0.2,-0.08547443875090423,-0.10248330876471709,0.11452556124909578,0.09751669123528292,-0.017008870013812863,0.4863575934178055,0.48418420396892714,staggered,intermittent,clip_nonnegative,-0.3083048738623586,0.0,0.125,0.125,5.052555701806475,0.3083048738623586
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.17356127394039664,0.17356127394039664,-0.026438726059603374,-0.026438726059603374,0.0,0.30771301723967426,0.30771301723967426,block,dense,clip_nonnegative,1.16034266656299,1.16034266656299,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.17107325489495373,0.17107325489495373,-0.02892674510504628,-0.02892674510504628,0.0,0.25357362452960247,0.25357362452960247,block,dense,clip_nonnegative,0.4316586331562835,0.4316586331562835,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.1683396386491205,0.1583518123379854,-0.03166036135087952,-0.04164818766201461,-0.009987826311135095,0.27968517807651055,0.27462185464995803,block,intermittent,clip_nonnegative,-0.4270413498230555,0.0,0.095,0.095,5.250683272424025,0.4270413498230555
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.2200633436314833,0.2022623484376456,0.020063343631483294,0.002262348437645584,-0.01780099519383771,0.367983724289658,0.3627474591476193,block,intermittent,clip_nonnegative,-0.5746273618434797,0.0,0.11,0.11,5.139400240225508,0.5746273618434797
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.16260070970394636,0.16260070970394636,-0.037399290296053656,-0.037399290296053656,0.0,0.09743560809705971,0.09743560809705971,sparse,dense,clip_nonnegative,0.3116571537799171,0.3116571537799171,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.1938915199375492,0.1938915199375492,-0.006108480062450822,-0.006108480062450822,0.0,0.09978913902185627,0.09978913902185627,sparse,dense,clip_nonnegative,0.24559817494954617,0.24559817494954617,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.18424320017630036,0.17239356800421682,-0.015756799823699652,-0.027606431995783193,-0.01184963217208354,0.23302674632090947,0.22908518488537954,sparse,intermittent,clip_nonnegative,-0.28766714767207174,0.0,0.13,0.13,4.675442508216672,0.28766714767207174
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.1470530314557387,0.1156699293657191,-0.052946968544261314,-0.08433007063428091,-0.0313831020900196,0.2551526448264053,0.24646448284064237,sparse,intermittent,clip_nonnegative,-0.5939729698959775,0.0,0.125,0.125,6.977763961597063,0.5939729698959775
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.5676856120373873,0.5676856120373873,0.3676856120373873,0.3676856120373873,0.0,0.3958166943961811,0.3958166943961811,row,dense,clip_nonnegative,0.3456059193680385,0.3456059193680385,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.18919250632990178,0.18919250632990178,-0.010807493670098228,-0.010807493670098228,0.0,0.17229168186631835,0.17229168186631835,row,dense,clip_nonnegative,0.4774675690478176,0.4774675690478176,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.12909825936160726,0.12867015463026615,-0.07090174063839275,-0.07132984536973386,-0.00042810473134111127,0.2943986234361449,0.29140341264700187,row,intermittent,clip_nonnegative,-0.3550860746415788,0.0,0.095,0.095,4.239283145904454,0.3550860746415788
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.25786400770357587,0.23071044471842256,0.05786400770357586,0.030710444718422547,-0.027153562985153312,0.32221023689837325,0.31642007697535895,row,intermittent,clip_nonnegative,-0.4466014210104925,0.0,0.1275,0.1275,6.236750918725291,0.4466014210104925
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,0.23352729157397598,0.23352729157397598,0.033527291573975965,0.033527291573975965,0.0,0.2428207039389125,0.2428207039389125,staggered,dense,clip_nonnegative,0.28326950445903387,0.28326950445903387,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.1034066932928582,0.1034066932928582,-0.09659330670714181,-0.09659330670714181,0.0,0.6865194959190994,0.6865194959190994,staggered,dense,clip_nonnegative,3.554092817869553,3.554092817869553,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.05,0.2,-0.048119912546518165,-0.05449331037683315,-0.24811991254651816,-0.25449331037683315,-0.006373397830314986,0.41063183045327933,0.40778177836705976,staggered,intermittent,clip_nonnegative,-0.43219650787839703,0.0,0.0975,0.0975,4.8297207441667425,0.43219650787839703
MCNNM,raw_vs_projected,1,20,20,0.05,0.05,0.2,0.2743836249018254,0.25002321392495824,0.07438362490182537,0.05002321392495823,-0.024360410976867142,0.3215872111976609,0.3152156292816149,staggered,intermittent,clip_nonnegative,-0.3745049780553538,0.0,0.1375,0.1375,6.659330386737575,0.3745049780553538
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.33303903436079124,-0.33303903436079124,-0.13303903436079123,-0.13303903436079123,0.0,0.29957105846572296,0.29957105846572296,block,dense,clip_nonnegative,0.19155114274006202,0.19155114274006202,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.3153512304421742,-0.3153512304421742,-0.11535123044217421,-0.11535123044217421,0.0,0.5161749796514224,0.5161749796514224,block,dense,clip_nonnegative,0.4527909429983006,0.4527909429983006,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.2570646066421774,-0.2682411946677092,-0.057064606642177385,-0.06824119466770917,-0.011176588025531786,0.29600891335793933,0.28936805180806,block,intermittent,clip_nonnegative,-0.4877976736857801,0.0,0.1475,0.1475,7.442192961914458,0.4877976736857801
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.24624846101517786,-0.25749688663982306,-0.04624846101517785,-0.05749688663982305,-0.011248425624645203,0.4075151560983011,0.4023178724593403,block,intermittent,clip_nonnegative,-0.5082277067789679,0.0,0.125,0.125,6.980831784184606,0.5082277067789679
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.19775630478064343,-0.19775630478064343,0.0022436952193565785,0.0022436952193565785,0.0,0.1561417936499477,0.1561417936499477,sparse,dense,clip_nonnegative,0.29793681415832785,0.29793681415832785,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.1877280155667422,-0.1877280155667422,0.012271984433257804,0.012271984433257804,0.0,0.14401230778037363,0.14401230778037363,sparse,dense,clip_nonnegative,0.29457240703389864,0.29457240703389864,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.16820016393318654,-0.22523951349816462,0.03179983606681347,-0.025239513498164612,-0.05703934956497808,0.2047631216450865,0.19013883864571568,sparse,intermittent,clip_nonnegative,-0.5779362152013782,0.0,0.155,0.155,9.42156930004347,0.5779362152013782
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.1823518993242679,-0.2008376143139168,0.01764810067573211,-0.0008376143139167957,-0.018485714989648905,0.23850395161078822,0.22891855996231514,sparse,intermittent,clip_nonnegative,-0.43507541275777134,0.0,0.1425,0.1425,7.98338703096611,0.43507541275777134
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.22203398715866796,-0.22203398715866796,-0.022033987158667945,-0.022033987158667945,0.0,0.8310140786075543,0.8310140786075543,row,dense,clip_nonnegative,2.75530957659946,2.75530957659946,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.2318098636282276,-0.2318098636282276,-0.0318098636282276,-0.0318098636282276,0.0,0.49393069172749415,0.49393069172749415,row,dense,clip_nonnegative,1.2512000602779558,1.2512000602779558,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.2880133737349296,-0.28960663141704257,-0.08801337373492957,-0.08960663141704256,-0.0015932576821129918,0.32059008523615684,0.317727971347455,row,intermittent,clip_nonnegative,-0.2798213548230673,0.0,0.095,0.095,4.2299787816288505,0.2798213548230673
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.27042465301190144,-0.2758907451858556,-0.07042465301190143,-0.07589074518585559,-0.005466092173954162,0.2872700939787977,0.2809480134366268,row,intermittent,clip_nonnegative,-0.5825714644442931,0.0,0.13,0.13,6.313072836579286,0.5825714644442931
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.18862783284390133,-0.18862783284390133,0.011372167156098678,0.011372167156098678,0.0,0.17937328182318185,0.17937328182318185,staggered,dense,clip_nonnegative,0.2892615925896109,0.2892615925896109,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,1,20,20,0.05,0.2,-0.2,-0.24729451155636345,-0.24729451155636345,-0.04729451155636344,-0.04729451155636344,0.0,0.449530110966645,0.449530110966645,staggered,dense,clip_nonnegative,1.7437716401031618,1.7437716401031618,0.0,0.0,0.0,-0.0
MCNNM,raw_vs_projected,0,20,20,0.05,0.2,-0.2,-0.2473557008863486,-0.2850643636061811,-0.04735570088634858,-0.08506436360618108,-0.0377086627198325,0.495910347409931,0.4858894256321001,staggered,intermittent,clip_nonnegative,-0.5083052276974933,0.0,0.1425,0.1425,9.60938937610394,0.5083052276974933
