method,dc_mode,tau,std,inference_valid,baseline_min,negative_fraction,negative_mass,rank,stable_rank,solver,rep,n_rows,n_cols,margin,noise,tau_true,tau_error,pattern,outcome_mode,method_non_neg,std_available,max_negative_magnitude,projected_design_min_eigenvalue,projected_design_condition_number,residual_frobenius_norm,tau_raw,tau_shift
final_clip,non-convex,0.3135191946545403,,False,0.0,0.0,0.0,10,1.3570485827020642,DebiasConvex,0,20,20,0.05,0.05,0.2,0.1135191946545403,staggered,intermittent,,,,,,,0.36847361821213837,-0.05495442355759805
raw,non-convex,0.23649358130568593,0.034799008537602275,True,-0.5142996776754549,0.19,11.37229289932749,2,1.3785185521354402,DebiasConvex,1,20,20,0.05,0.05,0.2,0.03649358130568592,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.18859546923373813,,False,0.0,0.0,0.0,13,1.3389646386233278,DebiasConvex,1,20,20,0.05,0.05,0.2,-0.011404530766261883,staggered,intermittent,svd,False,-0.0,87685031167.0502,1.0,6.547373888155682,,
nonnegative_nnmf,non-convex,0.17275004632015534,,False,0.0,0.0,0.0,2,1.3470477350380745,DebiasConvex,1,20,20,0.05,0.05,0.2,-0.027249953679844674,staggered,intermittent,nnmf,False,-0.0,44.308729230031,1.0,6.888386953132442,,
final_clip,non-convex,0.2138625705233999,,False,0.0,0.0,0.0,13,1.3338533936082406,DebiasConvex,1,20,20,0.05,0.05,0.2,0.013862570523399897,staggered,intermittent,,,,,,,0.23649358130568593,-0.02263101078228602
raw,non-convex,-0.6117411271174085,0.1380189822625598,True,0.27891318614755417,0.0,0.0,2,1.0457977329032342,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.41174112711740846,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.6117409353203156,,False,0.2789131284452131,0.0,0.0,2,1.0457977342065667,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.4117409353203156,block,dense,svd,False,-0.0,22.534624852391715,1.0,13.343565634491046,,
nonnegative_nnmf,non-convex,-0.6118119791213092,,False,0.28197381102237656,0.0,0.0,2,1.0457880804127861,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.41181197912130924,block,dense,nnmf,False,-0.0,22.533908733311584,1.0,13.343568621956406,,
final_clip,non-convex,-0.6117411271174084,,False,0.27891318614755417,0.0,0.0,2,1.0457977329032342,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.41174112711740835,block,dense,,,,,,,-0.6117411271174085,1.1102230246251565e-16
raw,non-convex,-0.2511899273512501,0.17589467594437525,True,-0.0003145187328150276,0.0025,0.0003145187328150276,2,1.0413369446655403,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.05118992735125011,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.2511898460208761,,False,0.0,0.0,0.0,3,1.0413367047266617,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.05118984602087606,block,dense,svd,False,-0.0,28242891489092.99,1.0,14.100457961123864,,
nonnegative_nnmf,non-convex,-0.2514441692302179,,False,0.0,0.0,0.0,2,1.041224947148423,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.051444169230217884,block,dense,nnmf,False,-0.0,18.279162198720833,1.0,14.100595753622883,,
final_clip,non-convex,-0.2511899273512501,,False,0.0,0.0,0.0,3,1.0413367041922104,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.05118992735125011,block,dense,,,,,,,-0.2511899273512501,0.0
raw,non-convex,-0.26758868149543835,0.0985647193361605,True,-0.3204965847433221,0.115,4.481423084664481,2,1.6051514977875636,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.06758868149543834,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.2767354813659791,,False,0.0,0.0,0.0,10,1.5790827789002844,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.07673548136597907,block,intermittent,svd,False,-0.0,6.807727770727187,1.0,9.576402190630827,,
nonnegative_nnmf,non-convex,-0.33437508721145115,,False,0.0,0.0,0.0,2,1.5475873235508013,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.13437508721145114,block,intermittent,nnmf,False,-0.0,21.413940764309956,1.0,9.670959800228585,,
final_clip,non-convex,-0.26989163371565567,,False,0.0,0.0,0.0,10,1.5785780676191343,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.06989163371565565,block,intermittent,,,,,,,-0.26758868149543835,-0.0023029522202173136
raw,non-convex,-0.037396324999093816,0.06249394731265938,True,-1.1268170084363966,0.245,24.951449320896195,2,1.410570088650689,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.1626036750009062,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.1887892734766718,,False,0.0,0.0,0.0,13,1.2649833476673633,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.011210726523328218,block,intermittent,svd,False,-0.0,21982004715.554626,1.0,8.08537202558626,,
nonnegative_nnmf,non-convex,-0.26415029596711215,,False,0.0,0.0,0.0,2,1.254875882353678,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.06415029596711214,block,intermittent,nnmf,False,-0.0,32.23373844906649,1.0,9.314136808980019,,
final_clip,non-convex,-0.12011002231798053,,False,0.0,0.0,0.0,14,1.2732772727591122,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.07988997768201948,block,intermittent,,,,,,,-0.037396324999093816,-0.08271369731888671
raw,non-convex,0.11770503093606155,0.13638402252095247,True,0.5292889243219844,0.0,0.0,2,1.0352761716984322,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.31770503093606156,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,0.11770502969860469,,False,0.5292889231367272,0.0,0.0,2,1.0352761716892678,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.3177050296986047,sparse,dense,svd,False,-0.0,43.992176956609086,1.0,18.551380596965465,,
nonnegative_nnmf,non-convex,0.1178641482609692,,False,0.5346275042502882,0.0,0.0,2,1.0352716497542436,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.3178641482609692,sparse,dense,nnmf,False,-0.0,43.99463306298007,1.0,18.551387238522132,,
final_clip,non-convex,0.11770503093606156,,False,0.5292889243219844,0.0,0.0,2,1.0352761716984322,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.31770503093606156,sparse,dense,,,,,,,0.11770503093606155,1.3877787807814457e-17
raw,non-convex,-0.27616173880805367,0.09461018187146658,True,0.4574883299047031,0.0,0.0,2,1.024119599261221,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.07616173880805366,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,-0.27616173880805367,,False,0.4574883299047031,0.0,0.0,2,1.024119599261221,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.07616173880805366,sparse,dense,svd,False,-0.0,39.25977324449214,1.0,12.809575787031905,,
nonnegative_nnmf,non-convex,-0.2763945042251303,,False,0.4583807324649699,0.0,0.0,2,1.0241103874036164,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.07639450422513028,sparse,dense,nnmf,False,-0.0,39.25966914529978,1.0,12.80958240550208,,
final_clip,non-convex,-0.27616173880805367,,False,0.4574883299047031,0.0,0.0,2,1.024119599261221,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.07616173880805366,sparse,dense,,,,,,,-0.27616173880805367,0.0
raw,non-convex,-0.05217384714576693,0.09856288249754738,True,-0.9556468802869182,0.2125,28.053692141586325,2,1.4484614411010666,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.1478261528542331,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.16268224975972304,,False,0.0,0.0,0.0,11,1.332585706156788,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.037317750240276976,sparse,intermittent,svd,False,-0.0,7.951537408612984,1.0,10.590317424421055,,
nonnegative_nnmf,non-convex,-0.21151164188128857,,False,0.0,0.0,0.0,2,1.3333660264276113,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.011511641881288559,sparse,intermittent,nnmf,False,-0.0,36.19187313158905,1.0,11.562659497316846,,
final_clip,non-convex,-0.13330932774381576,,False,0.0,0.0,0.0,9,1.334239145400321,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.06669067225618425,sparse,intermittent,,,,,,,-0.05217384714576693,-0.08113548059804884
raw,non-convex,-0.14928697298875343,0.06629774556186296,True,-1.4949194854099672,0.215,26.70562650657528,2,1.4514572229332887,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.05071302701124658,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.25979977964365797,,False,0.0,0.0,0.0,11,1.2928530771142441,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.05979977964365796,sparse,intermittent,svd,False,-0.0,7.268412551967819,1.0,9.530266601617502,,
nonnegative_nnmf,non-convex,-0.3199528932303262,,False,0.0,0.0,0.0,2,1.3208400871411907,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.11995289323032621,sparse,intermittent,nnmf,False,-0.0,35.97528801645412,1.0,10.789874895693428,,
final_clip,non-convex,-0.23191529162838256,,False,0.0,0.0,0.0,11,1.291755449633773,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.03191529162838255,sparse,intermittent,,,,,,,-0.14928697298875343,-0.08262831863962913
raw,non-convex,0.2691859354917375,0.17771604092975996,True,-0.6842698907302701,0.0025,0.6842698907302701,2,1.042978321553505,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.46918593549173754,row,dense,,,,,,,,
nonnegative_svd,non-convex,0.26918587047871695,,False,0.0,0.0,0.0,3,1.0423654439014216,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.46918587047871696,row,dense,svd,False,-0.0,13.609367425507472,1.0,17.59736485393354,,
nonnegative_nnmf,non-convex,0.2650334629130853,,False,0.0,0.0,0.0,2,1.0419268420776862,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.46503346291308534,row,dense,nnmf,False,-0.0,19.45049241957301,1.0,17.61043084974403,,
final_clip,non-convex,0.26918593549173747,,False,0.0,0.0,0.0,3,1.0423654442942079,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.4691859354917375,row,dense,,,,,,,0.2691859354917375,-5.551115123125783e-17
raw,non-convex,14.359291262877793,261.2736750163769,True,-9.223479646974962,0.25,798.020044127051,2,1.7713887447691945,DebiasConvex,1,20,20,0.05,0.2,-0.2,14.559291262877792,row,dense,,,,,,,,
nonnegative_svd,non-convex,-0.1521342916504569,,False,0.554999189330341,0.0,0.0,2,1.0309310190892969,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.047865708349543123,row,dense,svd,False,-0.0,24.14948597230181,1.0,17.10624167680705,,
nonnegative_nnmf,non-convex,-0.15250282465157974,,False,0.5575488574998385,0.0,0.0,2,1.0309211195418015,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.04749717534842027,row,dense,nnmf,False,-0.0,24.14721222726385,1.0,17.106248829994577,,
final_clip,non-convex,6.3790908216072815,,False,0.0,0.0,0.0,4,1.142344428113355,DebiasConvex,1,20,20,0.05,0.2,-0.2,6.579090821607282,row,dense,,,,,,,14.359291262877793,-7.980200441270512
raw,non-convex,-0.1787622390977684,0.10937915777828275,True,-0.7889967689827722,0.1575,12.561315921917767,2,1.562643802150576,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.021237760902231617,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.34651134546181467,,False,0.0,0.0,0.0,11,1.4549755484750118,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.14651134546181466,row,intermittent,svd,False,-0.0,4.866597586251995,1.0,9.631300946618985,,
nonnegative_nnmf,non-convex,-0.38823224182067506,,False,0.0,0.0,0.0,2,1.4459401887320937,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.18823224182067505,row,intermittent,nnmf,False,-0.0,19.503749899669124,1.0,9.922388356429279,,
final_clip,non-convex,-0.2397944325195565,,False,0.0,0.0,0.0,12,1.4581051790627344,DebiasConvex,0,20,20,0.05,0.2,-0.2,-0.0397944325195565,row,intermittent,,,,,,,-0.1787622390977684,-0.06103219342178812
raw,non-convex,-0.1174934985755165,0.034039703793288814,True,-0.8522819323865071,0.195,10.713763403428464,2,1.414045914415624,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.08250650142448351,row,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.19578387645008755,,False,0.0,0.0,0.0,13,1.351906754952607,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.004216123549912465,row,intermittent,svd,False,-0.0,7.083173085300621,1.0,8.399490243831215,,
nonnegative_nnmf,non-convex,-0.24320502567204444,,False,0.0,0.0,0.0,2,1.3374577493791273,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.04320502567204443,row,intermittent,nnmf,False,-0.0,42.343725655333486,1.0,8.672045448978318,,
final_clip,non-convex,-0.16443204481992246,,False,0.0,0.0,0.0,16,1.350927421551821,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.03556795518007755,row,intermittent,,,,,,,-0.1174934985755165,-0.046938546244405965
raw,non-convex,-0.07037951087188202,0.10993433825397908,True,0.14836153860234963,0.0,0.0,2,1.0416003739642687,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.129620489128118,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.07037954550428797,,False,0.14836157806032055,0.0,0.0,2,1.0416003735250503,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.12962045449571202,staggered,dense,svd,False,-0.0,25.71339613859534,1.0,11.094927398144938,,
nonnegative_nnmf,non-convex,-0.07426064854910057,,False,0.19877153779848736,0.0,0.0,2,1.0414328205102108,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.12573935145089943,staggered,dense,nnmf,False,-0.0,25.702820810991764,1.0,11.095176166063789,,
final_clip,non-convex,-0.07037951087188202,,False,0.14836153860234963,0.0,0.0,2,1.0416003739642687,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.129620489128118,staggered,dense,,,,,,,-0.07037951087188202,0.0
raw,non-convex,-0.25707454164973154,0.15081035498430675,True,0.3549516851650115,0.0,0.0,2,1.0461931041910653,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.057074541649731525,staggered,dense,,,,,,,,
nonnegative_svd,non-convex,-0.25707463472508885,,False,0.35495176701887077,0.0,0.0,2,1.0461931036775205,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.057074634725088835,staggered,dense,svd,False,-0.0,23.7418897539111,1.0,16.234686531547254,,
nonnegative_nnmf,non-convex,-0.25828951595201144,,False,0.3484079702193706,0.0,0.0,2,1.0460918462688624,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.05828951595201143,staggered,dense,nnmf,False,-0.0,23.730255373131385,1.0,16.234905395683516,,
final_clip,non-convex,-0.25707454164973154,,False,0.3549516851650115,0.0,0.0,2,1.0461931041910653,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.057074541649731525,staggered,dense,,,,,,,-0.25707454164973154,0.0
raw,non-convex,0.26214216166932935,0.10142046958156375,True,-0.7390930708063566,0.1725,12.495542944206562,2,1.6625334666812568,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.46214216166932937,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.15188905771430145,,False,0.0,0.0,0.0,12,1.578192390861951,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.35188905771430146,staggered,intermittent,svd,False,-0.0,5.972980115841672,1.0,12.326796491311493,,
nonnegative_nnmf,non-convex,0.00483837237370483,,False,0.0,0.0,0.0,2,1.534962213722704,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.20483837237370484,staggered,intermittent,nnmf,False,-0.0,37.08170684173295,1.0,12.543821757625455,,
final_clip,non-convex,0.21062435773802898,,False,0.0,0.0,0.0,12,1.5624551671879614,DebiasConvex,0,20,20,0.05,0.2,-0.2,0.41062435773802897,staggered,intermittent,,,,,,,0.26214216166932935,-0.05151780393130037
raw,non-convex,-0.11162576331851193,0.07383585795518653,True,-1.0941708652717612,0.2225,23.654131556058253,2,1.3229870479461256,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.08837423668148808,staggered,intermittent,,,,,,,,
nonnegative_svd,non-convex,-0.2683716784784605,,False,0.0,0.0,0.0,10,1.2427951475710506,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.06837167847846048,staggered,intermittent,svd,False,-0.0,10.406079196960864,1.0,7.8216424152045425,,
nonnegative_nnmf,non-convex,-0.3528445545954179,,False,0.0,0.0,0.0,2,1.2376315547685763,DebiasConvex,1,20,20,0.05,0.2,-0.2,-0.1528445545954179,staggered,intermittent,nnmf,False,-0.0,24.689829274467012,1.0,8.928080313167081,,
final_clip,non-convex,-0.16681367230447697,,False,0.0,0.0,0.0,13,1.2385236915914661,DebiasConvex,1,20,20,0.05,0.2,-0.2,0.033186327695523044,staggered,intermittent,,,,,,,-0.11162576331851193,-0.05518790898596504
raw,non-convex,-0.017199626151839932,0.21254985323079534,True,0.5989427652073985,0.0,0.0,2,1.0631253530160272,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.21719962615183994,block,dense,,,,,,,,
nonnegative_svd,non-convex,-0.01719961827621191,,False,0.5989427553962001,0.0,0.0,2,1.063125353082574,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.21719961827621193,block,dense,svd,False,-0.0,22.40647753215109,1.0,20.12965502028661,,
nonnegative_nnmf,non-convex,-0.017791476351184273,,False,0.6020640682707455,0.0,0.0,2,1.063107571779588,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.2177914763511843,block,dense,nnmf,False,-0.0,22.40293261182288,1.0,20.129658631380675,,
final_clip,non-convex,-0.017199626151839925,,False,0.5989427652073985,0.0,0.0,2,1.0631253530160272,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.21719962615183994,block,dense,,,,,,,-0.017199626151839932,6.938893903907228e-18
raw,non-convex,0.13913445926344012,0.14620744374328903,True,0.2559270822874133,0.0,0.0,2,1.0782398075404902,DebiasConvex,1,20,20,0.05,0.2,0.2,-0.06086554073655989,block,dense,,,,,,,,
nonnegative_svd,non-convex,0.13913449552253748,,False,0.2559270749377386,0.0,0.0,2,1.0782398080702669,DebiasConvex,1,20,20,0.05,0.2,0.2,-0.06086550447746253,block,dense,svd,False,-0.0,23.536169450346588,1.0,14.08884458829271,,
nonnegative_nnmf,non-convex,0.13951761633179252,,False,0.26441166343823075,0.0,0.0,2,1.0781947524013873,DebiasConvex,1,20,20,0.05,0.2,0.2,-0.06048238366820749,block,dense,nnmf,False,-0.0,23.540986280237444,1.0,14.088872897168564,,
final_clip,non-convex,0.13913445926344012,,False,0.2559270822874133,0.0,0.0,2,1.0782398075404902,DebiasConvex,1,20,20,0.05,0.2,0.2,-0.06086554073655989,block,dense,,,,,,,0.13913445926344012,0.0
raw,non-convex,0.3168078247616541,0.04843799214530236,True,-0.9416591654535974,0.3,20.913360190404266,2,1.2082468136225513,DebiasConvex,0,20,20,0.05,0.2,0.2,0.11680782476165408,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.21197644975331975,,False,0.0,0.0,0.0,17,1.1591423551557525,DebiasConvex,0,20,20,0.05,0.2,0.2,0.01197644975331974,block,intermittent,svd,False,-0.0,243128.46044563345,1.0,7.523768222776236,,
nonnegative_nnmf,non-convex,0.17526877587566161,,False,0.0,0.0,0.0,2,1.1593700038931125,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.024731224124338397,block,intermittent,nnmf,False,-0.0,41.64752133004907,1.0,8.465122777100541,,
final_clip,non-convex,0.25205116789953713,,False,0.0,0.0,0.0,15,1.1590612548587051,DebiasConvex,0,20,20,0.05,0.2,0.2,0.05205116789953712,block,intermittent,,,,,,,0.3168078247616541,-0.06475665686211696
raw,non-convex,0.3838980319581449,0.06832484462804435,True,-1.0030053684469311,0.205,18.36287631414624,2,1.568627370018366,DebiasConvex,1,20,20,0.05,0.2,0.2,0.18389803195814491,block,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.26201356091696854,,False,0.0,0.0,0.0,13,1.452752609944819,DebiasConvex,1,20,20,0.05,0.2,0.2,0.062013560916968524,block,intermittent,svd,False,-0.0,52663647270731.53,1.0,11.881569286058252,,
nonnegative_nnmf,non-convex,0.20401349936330357,,False,0.0,0.0,0.0,2,1.4324153683209544,DebiasConvex,1,20,20,0.05,0.2,0.2,0.004013499363303558,block,intermittent,nnmf,False,-0.0,39.332198301868516,1.0,12.41647089978793,,
final_clip,non-convex,0.3130505853987679,,False,0.0,0.0,0.0,12,1.4528224410589827,DebiasConvex,1,20,20,0.05,0.2,0.2,0.11305058539876789,block,intermittent,,,,,,,0.3838980319581449,-0.07084744655937703
raw,non-convex,0.25946184017305585,0.07007910434697033,True,0.06334376578554653,0.0,0.0,2,1.0419952177026965,DebiasConvex,0,20,20,0.05,0.2,0.2,0.059461840173055835,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,0.25946183563767455,,False,0.0633437710366684,0.0,0.0,2,1.041995217694349,DebiasConvex,0,20,20,0.05,0.2,0.2,0.05946183563767454,sparse,dense,svd,False,-0.0,45.634036799537526,1.0,10.909405494912559,,
nonnegative_nnmf,non-convex,0.25927378432828985,,False,0.07318182713815773,0.0,0.0,2,1.0419837338463336,DebiasConvex,0,20,20,0.05,0.2,0.2,0.059273784328289836,sparse,dense,nnmf,False,-0.0,45.6339377513711,1.0,10.909416520484067,,
final_clip,non-convex,0.25946184017305585,,False,0.06334376578554653,0.0,0.0,2,1.0419952177026965,DebiasConvex,0,20,20,0.05,0.2,0.2,0.059461840173055835,sparse,dense,,,,,,,0.25946184017305585,0.0
raw,non-convex,0.3517969975647143,0.10692092854536142,True,1.133804738560681,0.0,0.0,2,1.0238515052193533,DebiasConvex,1,20,20,0.05,0.2,0.2,0.15179699756471426,sparse,dense,,,,,,,,
nonnegative_svd,non-convex,0.3517969974001587,,False,1.133804738602631,0.0,0.0,2,1.023851505218828,DebiasConvex,1,20,20,0.05,0.2,0.2,0.15179699740015867,sparse,dense,svd,False,-0.0,49.94880736087656,1.0,15.085375127612826,,
nonnegative_nnmf,non-convex,0.35166077873553847,,False,1.1467230136285076,0.0,0.0,2,1.0238442760678632,DebiasConvex,1,20,20,0.05,0.2,0.2,0.15166077873553846,sparse,dense,nnmf,False,-0.0,49.95054910764152,1.0,15.08538958962766,,
final_clip,non-convex,0.3517969975647143,,False,1.133804738560681,0.0,0.0,2,1.0238515052193533,DebiasConvex,1,20,20,0.05,0.2,0.2,0.15179699756471426,sparse,dense,,,,,,,0.3517969975647143,0.0
raw,non-convex,0.2574864462636468,0.05270895391048621,True,-0.794456117599059,0.2375,19.866460887577887,2,1.3535353907315606,DebiasConvex,0,20,20,0.05,0.2,0.2,0.057486446263646795,sparse,intermittent,,,,,,,,
nonnegative_svd,non-convex,0.16638680281808355,,False,0.0,0.0,0.0,15,1.2466250173143043,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.033613197181916465,sparse,intermittent,svd,False,-0.0,27164110016328.676,1.0,7.8397186033770385,,
nonnegative_nnmf,non-convex,0.13861819842188497,,False,0.0,0.0,0.0,2,1.251945717423152,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.06138180157811504,sparse,intermittent,nnmf,False,-0.0,43.86630536296582,1.0,8.610855320843324,,
final_clip,non-convex,0.19075467812838748,,False,0.0,0.0,0.0,15,1.2505712516729872,DebiasConvex,0,20,20,0.05,0.2,0.2,-0.009245321871612533,sparse,intermittent,,,,,,,0.2574864462636468,-0.06673176813525933
